datetime,spot_price_eur_mwh
2026-02-10 21:30:00,14.69
2026-02-10 21:45:00,6.0
2026-02-10 22:00:00,21.44
2026-02-10 22:15:00,7.38
2026-02-10 22:30:00,38.32
2026-02-10 22:45:00,26.51
2026-02-10 23:00:00,24.84
2026-02-10 23:15:00,16.12
2026-02-10 23:30:00,25.03
2026-02-10 23:45:00,0.16
2026-02-11 00:00:00,20.62
2026-02-11 00:15:00,5.23
2026-02-11 00:30:00,21.91
2026-02-11 00:45:00,6.41
2026-02-11 01:00:00,22.69
2026-02-11 01:15:00,9.23
2026-02-11 01:30:00,18.5
2026-02-11 01:45:00,8.51
2026-02-11 02:00:00,13.2
2026-02-11 02:15:00,4.09
2026-02-11 02:30:00,0.0
2026-02-11 02:45:00,93.92
2026-02-11 03:00:00,0.0
2026-02-11 03:15:00,93.92
2026-02-11 03:30:00,93.92
2026-02-11 03:45:00,93.92
2026-02-11 04:00:00,93.92
2026-02-11 04:15:00,93.92
2026-02-11 04:30:00,93.92
2026-02-11 04:45:00,93.92
2026-02-11 05:00:00,93.92
2026-02-11 05:15:00,93.92
2026-02-11 05:30:00,0.0
2026-02-11 05:45:00,0.0
2026-02-11 06:00:00,9.68
2026-02-11 06:15:00,8.74
2026-02-11 06:30:00,12.92
2026-02-11 06:45:00,11.0
2026-02-11 07:00:00,10.37
2026-02-11 07:15:00,23.23
2026-02-11 07:30:00,29.03
2026-02-11 07:45:00,3.78
2026-02-11 08:00:00,27.51
2026-02-11 08:15:00,17.48
2026-02-11 08:30:00,26.19
2026-02-11 08:45:00,32.02
2026-02-11 09:00:00,39.68
2026-02-11 09:15:00,20.63
2026-02-11 09:30:00,37.15
2026-02-11 09:45:00,11.4
2026-02-11 10:00:00,22.34
2026-02-11 10:15:00,22.87
2026-02-11 10:30:00,6.99
2026-02-11 10:45:00,0.59
2026-02-11 11:00:00,3.42
2026-02-11 11:15:00,0.34
2026-02-11 11:30:00,0.16
2026-02-11 11:45:00,0.02
2026-02-11 12:00:00,0.01
2026-02-11 12:15:00,0.01
2026-02-11 12:30:00,0.01
2026-02-11 12:45:00,0.01
2026-02-11 13:00:00,0.0
2026-02-11 13:15:00,0.0
2026-02-11 13:30:00,0.0
2026-02-11 13:45:00,0.0
2026-02-11 14:00:00,0.01
2026-02-11 14:15:00,0.01
2026-02-11 14:30:00,0.01
2026-02-11 14:45:00,0.03
2026-02-11 15:00:00,0.16
2026-02-11 15:15:00,0.33
2026-02-11 15:30:00,8.77
2026-02-11 15:45:00,10.4
2026-02-11 16:00:00,8.06
2026-02-11 16:15:00,22.6
2026-02-11 16:30:00,42.1
2026-02-11 16:45:00,1.24
2026-02-11 17:00:00,11.92
2026-02-11 17:15:00,27.43
2026-02-11 17:30:00,19.29
2026-02-11 17:45:00,11.75
2026-02-11 18:00:00,36.99
2026-02-11 18:15:00,13.36
2026-02-11 18:30:00,49.24
2026-02-11 18:45:00,80.82
2026-02-11 19:00:00,67.06
2026-02-11 19:15:00,64.74
2026-02-11 19:30:00,51.53
2026-02-11 19:45:00,35.0
2026-02-11 20:00:00,35.0
2026-02-11 20:15:00,35.0
2026-02-11 20:30:00,29.0
2026-02-11 20:45:00,23.5
2026-02-11 21:00:00,14.0
2026-02-11 21:15:00,8.0
2026-02-11 21:30:00,7.05
2026-02-11 21:45:00,5.37
2026-02-11 22:00:00,14.32
2026-02-11 22:15:00,3.78
2026-02-11 22:30:00,23.52
2026-02-11 22:45:00,5.99
2026-02-11 23:00:00,13.73
2026-02-11 23:15:00,2.09
2026-02-11 23:30:00,14.9
2026-02-11 23:45:00,0.66
2026-02-12 00:00:00,30.82
2026-02-12 00:15:00,17.79
2026-02-12 00:30:00,17.41
2026-02-12 00:45:00,8.07
2026-02-12 01:00:00,12.0
2026-02-12 01:15:00,4.13
2026-02-12 01:30:00,22.13
2026-02-12 01:45:00,9.0
2026-02-12 02:00:00,0.0
2026-02-12 02:15:00,9.83
2026-02-12 02:30:00,14.94
2026-02-12 02:45:00,11.0
2026-02-12 03:00:00,0.01
2026-02-12 03:15:00,0.0
2026-02-12 03:30:00,93.92
2026-02-12 03:45:00,93.92
2026-02-12 04:00:00,0.0
2026-02-12 04:15:00,0.0
2026-02-12 04:30:00,0.0
2026-02-12 04:45:00,0.0
2026-02-12 05:00:00,0.01
2026-02-12 05:15:00,0.0
2026-02-12 05:30:00,0.0
2026-02-12 05:45:00,93.92
2026-02-12 06:00:00,2.43
2026-02-12 06:15:00,15.7
2026-02-12 06:30:00,13.15
2026-02-12 06:45:00,11.63
2026-02-12 07:00:00,17.6
2026-02-12 07:15:00,27.5
2026-02-12 07:30:00,41.58
2026-02-12 07:45:00,29.56
2026-02-12 08:00:00,46.66
2026-02-12 08:15:00,40.26
2026-02-12 08:30:00,50.84
2026-02-12 08:45:00,55.65
2026-02-12 09:00:00,55.04
2026-02-12 09:15:00,56.28
2026-02-12 09:30:00,41.27
2026-02-12 09:45:00,12.47
2026-02-12 10:00:00,7.77
2026-02-12 10:15:00,22.06
2026-02-12 10:30:00,39.16
2026-02-12 10:45:00,30.99
2026-02-12 11:00:00,30.58
2026-02-12 11:15:00,28.67
2026-02-12 11:30:00,15.63
2026-02-12 11:45:00,8.0
2026-02-12 12:00:00,11.36
2026-02-12 12:15:00,0.0
2026-02-12 12:30:00,16.99
2026-02-12 12:45:00,0.03
2026-02-12 13:00:00,0.05
2026-02-12 13:15:00,0.0
2026-02-12 13:30:00,93.92
2026-02-12 13:45:00,93.92
2026-02-12 14:00:00,0.01
2026-02-12 14:15:00,0.0
2026-02-12 14:30:00,93.92
2026-02-12 14:45:00,93.92
2026-02-12 15:00:00,3.12
2026-02-12 15:15:00,0.0
2026-02-12 15:30:00,0.0
2026-02-12 15:45:00,0.01
2026-02-12 16:00:00,0.03
2026-02-12 16:15:00,0.06
2026-02-12 16:30:00,1.52
2026-02-12 16:45:00,18.01
2026-02-12 17:00:00,27.37
2026-02-12 17:15:00,27.04
2026-02-12 17:30:00,18.99
2026-02-12 17:45:00,7.0
2026-02-12 18:00:00,14.91
2026-02-12 18:15:00,5.29
2026-02-12 18:30:00,59.14
2026-02-12 18:45:00,31.1
2026-02-12 19:00:00,33.82
2026-02-12 19:15:00,35.0
2026-02-12 19:30:00,35.0
2026-02-12 19:45:00,35.01
2026-02-12 20:00:00,35.0
2026-02-12 20:15:00,35.01
2026-02-12 20:30:00,35.0
2026-02-12 20:45:00,35.0
2026-02-12 21:00:00,34.87
2026-02-12 21:15:00,34.27
2026-02-12 21:30:00,25.46
2026-02-12 21:45:00,22.0
2026-02-12 22:00:00,23.0
2026-02-12 22:15:00,22.0
2026-02-12 22:30:00,22.0
2026-02-12 22:45:00,20.0
2026-02-12 23:00:00,10.54
2026-02-12 23:15:00,7.4
2026-02-12 23:30:00,9.83
2026-02-12 23:45:00,6.2
2026-02-13 00:00:00,39.33
2026-02-13 00:15:00,33.58
2026-02-13 00:30:00,4.43
2026-02-13 00:45:00,3.55
2026-02-13 01:00:00,15.96
2026-02-13 01:15:00,12.42
2026-02-13 01:30:00,10.34
2026-02-13 01:45:00,10.89
2026-02-13 02:00:00,13.28
2026-02-13 02:15:00,11.77
2026-02-13 02:30:00,8.45
2026-02-13 02:45:00,3.26
2026-02-13 03:00:00,4.95
2026-02-13 03:15:00,5.93
2026-02-13 03:30:00,7.53
2026-02-13 03:45:00,6.1
2026-02-13 04:00:00,2.57
2026-02-13 04:15:00,9.27
2026-02-13 04:30:00,9.16
2026-02-13 04:45:00,8.5
2026-02-13 05:00:00,12.31
2026-02-13 05:15:00,17.37
2026-02-13 05:30:00,23.78
2026-02-13 05:45:00,20.65
2026-02-13 06:00:00,31.67
2026-02-13 06:15:00,44.1
2026-02-13 06:30:00,45.62
2026-02-13 06:45:00,74.58
2026-02-13 07:00:00,36.52
2026-02-13 07:15:00,79.0
2026-02-13 07:30:00,80.86
2026-02-13 07:45:00,96.84
2026-02-13 08:00:00,73.4
2026-02-13 08:15:00,86.28
2026-02-13 08:30:00,99.99
2026-02-13 08:45:00,113.53
2026-02-13 09:00:00,126.8
2026-02-13 09:15:00,100.0
2026-02-13 09:30:00,91.69
2026-02-13 09:45:00,81.1
2026-02-13 10:00:00,105.24
2026-02-13 10:15:00,91.02
2026-02-13 10:30:00,77.57
2026-02-13 10:45:00,72.89
2026-02-13 11:00:00,77.15
2026-02-13 11:15:00,74.2
2026-02-13 11:30:00,80.3
2026-02-13 11:45:00,83.5
2026-02-13 12:00:00,83.45
2026-02-13 12:15:00,77.41
2026-02-13 12:30:00,81.5
2026-02-13 12:45:00,71.51
2026-02-13 13:00:00,76.08
2026-02-13 13:15:00,71.13
2026-02-13 13:30:00,64.56
2026-02-13 13:45:00,62.1
2026-02-13 14:00:00,74.71
2026-02-13 14:15:00,73.08
2026-02-13 14:30:00,73.38
2026-02-13 14:45:00,76.5
2026-02-13 15:00:00,74.55
2026-02-13 15:15:00,73.71
2026-02-13 15:30:00,71.94
2026-02-13 15:45:00,59.43
2026-02-13 16:00:00,72.26
2026-02-13 16:15:00,64.41
2026-02-13 16:30:00,56.59
2026-02-13 16:45:00,56.62
2026-02-13 17:00:00,53.29
2026-02-13 17:15:00,68.28
2026-02-13 17:30:00,75.74
2026-02-13 17:45:00,87.6
2026-02-13 18:00:00,87.74
2026-02-13 18:15:00,95.68
2026-02-13 18:30:00,135.0
2026-02-13 18:45:00,134.13
2026-02-13 19:00:00,139.76
2026-02-13 19:15:00,134.0
2026-02-13 19:30:00,123.46
2026-02-13 19:45:00,77.05
2026-02-13 20:00:00,111.75
2026-02-13 20:15:00,75.92
2026-02-13 20:30:00,66.22
2026-02-13 20:45:00,41.02
2026-02-13 21:00:00,49.47
2026-02-13 21:15:00,25.92
2026-02-13 21:30:00,34.5
2026-02-13 21:45:00,14.19
2026-02-13 22:00:00,44.41
2026-02-13 22:15:00,21.25
2026-02-13 22:30:00,53.12
2026-02-13 22:45:00,43.39
2026-02-13 23:00:00,49.02
2026-02-13 23:15:00,27.05
2026-02-13 23:30:00,53.58
2026-02-13 23:45:00,22.9
2026-02-14 00:00:00,47.8
2026-02-14 00:15:00,43.07
2026-02-14 00:30:00,31.72
2026-02-14 00:45:00,15.0
2026-02-14 01:00:00,40.54
2026-02-14 01:15:00,17.1
2026-02-14 01:30:00,13.16
2026-02-14 01:45:00,5.0
2026-02-14 02:00:00,22.03
2026-02-14 02:15:00,10.22
2026-02-14 02:30:00,5.7
2026-02-14 02:45:00,0.28
2026-02-14 03:00:00,8.39
2026-02-14 03:15:00,6.46
2026-02-14 03:30:00,3.8
2026-02-14 03:45:00,6.39
2026-02-14 04:00:00,5.9
2026-02-14 04:15:00,0.06
2026-02-14 04:30:00,0.0
2026-02-14 04:45:00,93.92
2026-02-14 05:00:00,3.0
2026-02-14 05:15:00,0.01
2026-02-14 05:30:00,0.04
2026-02-14 05:45:00,0.01
2026-02-14 06:00:00,6.22
2026-02-14 06:15:00,1.0
2026-02-14 06:30:00,4.53
2026-02-14 06:45:00,1.01
2026-02-14 07:00:00,12.22
2026-02-14 07:15:00,7.14
2026-02-14 07:30:00,8.13
2026-02-14 07:45:00,9.13
2026-02-14 08:00:00,16.47
2026-02-14 08:15:00,11.38
2026-02-14 08:30:00,13.49
2026-02-14 08:45:00,15.89
2026-02-14 09:00:00,34.36
2026-02-14 09:15:00,25.77
2026-02-14 09:30:00,17.76
2026-02-14 09:45:00,15.57
2026-02-14 10:00:00,17.0
2026-02-14 10:15:00,10.68
2026-02-14 10:30:00,11.08
2026-02-14 10:45:00,10.11
2026-02-14 11:00:00,17.73
2026-02-14 11:15:00,10.52
2026-02-14 11:30:00,12.22
2026-02-14 11:45:00,7.35
2026-02-14 12:00:00,16.21
2026-02-14 12:15:00,12.06
2026-02-14 12:30:00,17.89
2026-02-14 12:45:00,14.97
2026-02-14 13:00:00,12.85
2026-02-14 13:15:00,11.2
2026-02-14 13:30:00,2.11
2026-02-14 13:45:00,5.55
2026-02-14 14:00:00,4.72
2026-02-14 14:15:00,10.12
2026-02-14 14:30:00,8.29
2026-02-14 14:45:00,12.78
2026-02-14 15:00:00,4.68
2026-02-14 15:15:00,13.35
2026-02-14 15:30:00,6.87
2026-02-14 15:45:00,21.97
2026-02-14 16:00:00,3.08
2026-02-14 16:15:00,10.82
2026-02-14 16:30:00,11.56
2026-02-14 16:45:00,30.39
2026-02-14 17:00:00,0.0
2026-02-14 17:15:00,22.21
2026-02-14 17:30:00,28.41
2026-02-14 17:45:00,68.07
2026-02-14 18:00:00,57.0
2026-02-14 18:15:00,78.84
2026-02-14 18:30:00,127.41
2026-02-14 18:45:00,129.26
2026-02-14 19:00:00,126.66
2026-02-14 19:15:00,127.32
2026-02-14 19:30:00,125.15
2026-02-14 19:45:00,123.41
2026-02-14 20:00:00,126.92
2026-02-14 20:15:00,114.66
2026-02-14 20:30:00,83.0
2026-02-14 20:45:00,81.69
2026-02-14 21:00:00,84.0
2026-02-14 21:15:00,93.64
2026-02-14 21:30:00,74.48
2026-02-14 21:45:00,73.0
2026-02-14 22:00:00,82.47
2026-02-14 22:15:00,83.62
2026-02-14 22:30:00,100.82
2026-02-14 22:45:00,97.26
2026-02-14 23:00:00,99.0
2026-02-14 23:15:00,82.48
2026-02-14 23:30:00,100.51
2026-02-14 23:45:00,70.24
2026-02-15 00:00:00,106.97
2026-02-15 00:15:00,100.98
2026-02-15 00:30:00,41.92
2026-02-15 00:45:00,22.13
2026-02-15 01:00:00,71.2
2026-02-15 01:15:00,62.97
2026-02-15 01:30:00,52.64
2026-02-15 01:45:00,36.47
2026-02-15 02:00:00,45.04
2026-02-15 02:15:00,28.81
2026-02-15 02:30:00,11.24
2026-02-15 02:45:00,0.05
2026-02-15 03:00:00,0.0
2026-02-15 03:15:00,0.01
2026-02-15 03:30:00,15.97
2026-02-15 03:45:00,0.0
2026-02-15 04:00:00,0.0
2026-02-15 04:15:00,5.06
2026-02-15 04:30:00,20.0
2026-02-15 04:45:00,24.08
2026-02-15 05:00:00,37.04
2026-02-15 05:15:00,21.62
2026-02-15 05:30:00,13.24
2026-02-15 05:45:00,0.03
2026-02-15 06:00:00,24.26
2026-02-15 06:15:00,8.01
2026-02-15 06:30:00,16.41
2026-02-15 06:45:00,0.01
2026-02-15 07:00:00,21.58
2026-02-15 07:15:00,1.66
2026-02-15 07:30:00,10.32
2026-02-15 07:45:00,0.01
2026-02-15 08:00:00,28.35
2026-02-15 08:15:00,13.36
2026-02-15 08:30:00,17.07
2026-02-15 08:45:00,0.0
2026-02-15 09:00:00,0.0
2026-02-15 09:15:00,93.92
2026-02-15 09:30:00,20.0
2026-02-15 09:45:00,22.88
2026-02-15 10:00:00,2.01
2026-02-15 10:15:00,93.92
2026-02-15 10:30:00,12.71
2026-02-15 10:45:00,10.91
2026-02-15 11:00:00,0.03
2026-02-15 11:15:00,0.05
2026-02-15 11:30:00,0.02
2026-02-15 11:45:00,0.1
2026-02-15 12:00:00,46.59
2026-02-15 12:15:00,31.95
2026-02-15 12:30:00,31.62
2026-02-15 12:45:00,17.67
2026-02-15 13:00:00,48.37
2026-02-15 13:15:00,10.0
2026-02-15 13:30:00,12.46
2026-02-15 13:45:00,0.09
2026-02-15 14:00:00,26.4
2026-02-15 14:15:00,10.0
2026-02-15 14:30:00,17.49
2026-02-15 14:45:00,8.33
2026-02-15 15:00:00,1.46
2026-02-15 15:15:00,0.09
2026-02-15 15:30:00,0.08
2026-02-15 15:45:00,0.09
2026-02-15 16:00:00,0.0
2026-02-15 16:15:00,0.0
2026-02-15 16:30:00,0.0
2026-02-15 16:45:00,0.03
2026-02-15 17:00:00,8.69
2026-02-15 17:15:00,11.79
2026-02-15 17:30:00,37.28
2026-02-15 17:45:00,11.04
2026-02-15 18:00:00,12.0
2026-02-15 18:15:00,26.55
2026-02-15 18:30:00,3.67
2026-02-15 18:45:00,3.78
2026-02-15 19:00:00,8.0
2026-02-15 19:15:00,14.0
2026-02-15 19:30:00,14.0
2026-02-15 19:45:00,14.0
2026-02-15 20:00:00,8.44
2026-02-15 20:15:00,8.44
2026-02-15 20:30:00,14.0
2026-02-15 20:45:00,11.92
2026-02-15 21:00:00,9.66
2026-02-15 21:15:00,14.0
2026-02-15 21:30:00,15.37
2026-02-15 21:45:00,8.0
2026-02-15 22:00:00,8.44
2026-02-15 22:15:00,7.0
2026-02-15 22:30:00,6.0
2026-02-15 22:45:00,3.78
2026-02-15 23:00:00,3.78
2026-02-15 23:15:00,1.98
2026-02-15 23:30:00,1.83
2026-02-15 23:45:00,0.09
2026-02-16 00:00:00,0.02
2026-02-16 00:15:00,0.01
2026-02-16 00:30:00,0.0
2026-02-16 00:45:00,0.0
